label,unit,attr,imgType
3105,4,input,none
3106,67,input,none
3107,39,input,none
3108,13,input,none
3109,12,input,none
3110,19,input,none
3111,97,input,none
3112,66,input,none
3113,5,input,none
3114,40,input,none
3115,75,input,none
3116,90,input,none
3117,2,input,none
3118,37,input,none
3119,39,input,none
3120,54,input,none
3121,55,input,none
3122,99,input,none
3123,7,input,none
3124,87,input,none
3125,2,input,none
3126,24,input,none
3127,80,input,none
3128,90,input,none
3129,99,input,none
3130,42,input,none
3131,6,input,none
3132,40,input,none
3133,9,input,none
3134,80,input,none
3135,66,input,none
3136,59,input,none
3137,78,input,none
3138,42,input,none
3139,19,input,none
3140,97,input,none
3141,97,input,none
3142,62,input,none
3143,3,input,none
3144,31,input,none
3145,35,input,none
3146,2,input,none
3147,97,input,none
3148,51,input,none
3149,15,input,none
3150,80,input,none
3151,73,input,none
3152,16,input,none
3153,76,input,none
3154,20,input,none
3155,54,input,none
3156,26,input,none
3157,47,input,none
3158,45,input,none
3159,80,input,none
3160,33,input,none
3161,60,input,none
3162,8,input,none
3163,55,input,none
3164,93,input,none
3165,74,input,none
3166,63,input,none
3167,65,input,none
3168,80,input,none
3169,99,input,none
3170,94,input,none
3171,29,input,none
3172,19,input,none
3173,63,input,none
3174,90,input,none
3175,24,input,none
3176,7,input,none
3177,77,input,none
3178,75,input,none
3179,72,input,none
3180,5,input,none
3181,49,input,none
3182,15,input,none
3183,49,input,none
3184,97,input,none
3185,60,input,none
3186,53,input,none
3187,44,input,none
3188,14,input,none
3189,67,input,none
3190,30,input,none
3191,58,input,none
3192,17,input,none
3193,29,input,none
3194,92,input,none
3195,39,input,none
3196,85,input,none
3197,35,input,none
3198,21,input,none
3199,64,input,none
3200,9,input,none
3201,92,input,none
3202,62,input,none
3203,47,input,none
3204,79,input,none
3205,60,input,none
3206,49,input,none
3207,19,input,none
3208,46,input,none
3209,33,input,none
3210,0,input,none
3211,93,input,none
3212,93,input,none
3213,60,input,none
3214,4,input,none
3215,20,input,none
3216,24,input,none
3217,82,input,none
3218,18,input,none
3219,92,input,none
3220,41,input,none
3221,94,input,none
3222,69,input,none
3223,76,input,none
3224,97,input,none
3225,59,input,none
3226,49,input,none
3227,99,input,none
3228,97,input,none
3229,6,input,none
3230,29,input,none
3231,33,input,none
3232,88,input,none
3233,99,input,none
3234,52,input,none
3235,42,input,none
3236,9,input,none
3237,61,input,none
3238,9,input,none
3239,52,input,none
3240,66,input,none
3241,73,input,none
3242,23,input,none
3243,49,input,none
3244,13,input,none
3245,99,input,none
3246,39,input,none
3247,84,input,none
3248,93,input,none
3249,60,input,none
3250,45,input,none
3251,59,input,none
3252,56,input,none
3253,58,input,none
3254,42,input,none
3255,55,input,none
3256,30,input,none
3257,49,input,none
3258,16,input,none
3259,40,input,none
3260,4,input,none
3261,26,input,none
3262,91,input,none
3263,0,input,none
3264,62,input,none
3265,80,input,none
3266,97,input,none
3267,74,input,none
3268,35,input,none
3269,3,input,none
3270,0,input,none
3271,39,input,none
3272,23,input,none
3273,89,input,none
3274,79,input,none
3275,4,input,none
3276,92,input,none
3277,39,input,none
3278,68,input,none
3279,99,input,none
3280,33,input,none
3281,66,input,none
3282,59,input,none
3283,95,input,none
3284,9,input,none
3285,67,input,none
3286,99,input,none
3287,37,input,none
3288,11,input,none
3289,62,input,none
3290,4,input,none
3291,61,input,none
3292,4,input,none
3293,95,input,none
3294,91,input,none
3295,47,input,none
3296,35,input,none
3297,98,input,none
3298,0,input,none
3299,29,input,none
3300,73,input,none
3301,19,input,none
3302,35,input,none
3303,20,input,none
3304,26,input,none
3305,7,input,none
3306,95,input,none
3307,52,input,none
3308,98,input,none
3309,93,input,none
3310,4,input,none
3311,65,input,none
3312,94,input,none
3313,93,input,none
3314,99,input,none
3315,74,input,none
3316,30,input,none
3317,66,input,none
3318,69,input,none
3319,31,input,none
3320,38,input,none
3321,93,input,none
3322,52,input,none
3323,35,input,none
3324,23,input,none
3325,85,input,none
3326,90,input,none
3327,49,input,none
3328,12,input,none
3329,45,input,none
3330,19,input,none
3331,60,input,none
3332,59,input,none
3333,78,input,none
3334,84,input,none
3335,95,input,none
3336,19,input,none
3337,99,input,none
3338,2,input,none
3339,64,input,none
3340,87,input,none
3341,47,input,none
3342,79,input,none
3343,21,input,none
3344,34,input,none
3345,9,input,none
3346,80,input,none
3347,89,input,none
3348,89,input,none
3349,87,input,none
3350,55,input,none
3351,42,input,none
3352,94,input,none
3353,61,input,none
3354,31,input,none
3355,28,input,none
3356,51,input,none
3357,98,input,none
3358,29,input,none
3359,3,input,none
3360,55,input,none
3361,71,input,none
3362,87,input,none
3363,71,input,none
3364,7,input,none
3365,69,input,none
3366,79,input,none
3367,79,input,none
3368,66,input,none
3369,46,input,none
3370,0,input,none
3371,52,input,none
3372,36,input,none
3373,58,input,none
3374,28,input,none
3375,7,input,none
3376,82,input,none
3377,49,input,none
3378,13,input,none
3379,45,input,none
3380,95,input,none
3381,9,input,none
3382,3,input,none
3383,0,input,none
3384,91,input,none
3385,91,input,none
3386,47,input,none
3387,69,input,none
3388,41,input,none
3389,54,input,none
3390,19,input,none
3391,48,input,none
3392,5,input,none
3393,2,input,none
3394,62,input,none
3395,68,input,none
3396,39,input,none
3397,1,input,none
3398,64,input,none
3399,10,input,none
3400,72,input,none
3401,99,input,none
3402,71,input,none
3403,86,input,none
3404,19,input,none
3405,98,input,none
3406,2,input,none
3407,60,input,none
3408,26,input,none
3409,55,input,none
3410,70,input,none
3411,62,input,none
3412,0,input,none
3413,94,input,none
3414,46,input,none
3415,69,input,none
3416,58,input,none
3417,94,input,none
3418,97,input,none
3419,2,input,none
3420,7,input,none
3421,81,input,none
3422,74,input,none
3423,59,input,none
3424,50,input,none
3425,57,input,none
3426,3,input,none
3427,53,input,none
3428,52,input,none
3429,94,input,none
3430,43,input,none
3431,23,input,none
3432,99,input,none
3433,39,input,none
3434,68,input,none
3435,52,input,none
3436,19,input,none
3437,92,input,none
3438,83,input,none
3439,97,input,none
3440,9,input,none
3441,80,input,none
3442,16,input,none
3443,58,input,none
3444,66,input,none
3445,98,input,none
3446,67,input,none
3447,60,input,none
3448,69,input,none
3449,42,input,none
3450,78,input,none
3451,21,input,none
3452,4,input,none
3453,92,input,none
3454,32,input,none
3455,31,input,none
3456,20,input,none
3457,96,input,none
3458,96,input,none
3459,90,input,none
3460,70,input,none
3461,20,input,none
3462,55,input,none
3463,82,input,none
3464,69,input,none
3465,77,input,none
3466,3,input,none
3467,94,input,none
3468,45,input,none
3469,0,input,none
3470,79,input,none
3471,63,input,none
3472,22,input,none
3473,3,input,none
3474,95,input,none
3475,50,input,none
3476,20,input,none
3477,5,input,none
3478,44,input,none
3479,80,input,none
3480,13,input,none
3481,80,input,none
3482,7,input,none
3483,30,input,none
3484,12,input,none
3485,62,input,none
3486,39,input,none
3487,4,input,none
3488,90,input,none
3489,6,input,none
3490,6,input,none
3491,59,input,none
3492,1,input,none
3493,58,input,none
3494,37,input,none
3495,95,input,none
3496,79,input,none
3497,17,input,none
3498,7,input,none
3499,20,input,none
3500,65,input,none
3501,9,input,none
3502,25,input,none
3503,18,input,none
3504,79,input,none
3505,74,input,none
3506,9,input,none
3507,52,input,none
3508,60,input,none
3509,4,input,none
3510,56,input,none
3511,50,input,none
3512,94,input,none
3513,35,input,none
3514,80,input,none
3515,52,input,none
3516,1,input,none
3517,70,input,none
3518,25,input,none
3519,70,input,none
3520,66,input,none
3521,38,input,none
3522,56,input,none
3523,69,input,none
3524,48,input,none
3525,0,input,none
3526,5,input,none
3527,69,input,none
3528,29,input,none
3529,82,input,none
3530,72,input,none
3531,69,input,none
3532,24,input,none
3533,4,input,none
3534,37,input,none
3535,60,input,none
3536,92,input,none
3537,1,input,none
3538,29,input,none
3539,48,input,none
3540,43,input,none
3541,52,input,none
3542,25,input,none
3543,2,input,none
3544,0,input,none
3545,94,input,none
3546,9,input,none
3547,27,input,none
3548,6,input,none
3549,98,input,none
3550,6,input,none
3551,2,input,none
3552,9,input,none
3553,79,input,none
3554,5,input,none
3555,33,input,none
3556,4,input,none
3557,46,input,none
3558,38,input,none
3559,29,input,none
3560,90,input,none
3561,70,input,none
3562,28,input,none
3563,39,input,none
3564,9,input,none
3565,99,input,none
3566,0,input,none
3567,26,input,none
3568,0,input,none
3569,52,input,none
3570,99,input,none
3571,81,input,none
3572,69,input,none
3573,3,input,none
3574,29,input,none
3575,7,input,none
3576,0,input,none
3577,56,input,none
3578,13,input,none
3579,8,input,none
3580,60,input,none
3581,19,input,none
3582,99,input,none
3583,21,input,none
3584,30,input,none
3585,51,input,none
3586,36,input,none
3587,90,input,none
3588,2,input,none
3589,60,input,none
3590,24,input,none
3591,6,input,none
3592,18,input,none
3593,99,input,none
3594,0,input,none
3595,99,input,none
3596,23,input,none
3597,90,input,none
3598,69,input,none
3599,87,input,none
3600,4,input,none
3601,87,input,none
3602,72,input,none
3603,96,input,none
3604,89,input,none
3605,37,input,none
3606,59,input,none
3607,3,input,none
3608,83,input,none
3609,22,input,none
3610,35,input,none
3611,24,input,none
3612,59,input,none
3613,10,input,none
3614,72,input,none
3615,20,input,none
3616,94,input,none
3617,7,input,none
3618,39,input,none
3619,44,input,none
3620,3,input,none
3621,94,input,none
3622,21,input,none
3623,6,input,none
3624,7,input,none
3625,48,input,none
3626,35,input,none
3627,29,input,none
3628,99,input,none
3629,79,input,none
3630,4,input,none
3631,65,input,none
3632,4,input,none
3633,60,input,none
3634,60,input,none
3635,99,input,none
3636,19,input,none
3637,99,input,none
3638,90,input,none
3639,82,input,none
3640,69,input,none
3641,70,input,none
3642,15,input,none
3643,30,input,none
3644,13,input,none
3645,29,input,none
3646,29,input,none
3647,66,input,none
3648,3,input,none
3649,99,input,none
3650,94,input,none
3651,9,input,none
3652,97,input,none
3653,55,input,none
3654,0,input,none
3655,37,input,none
3656,94,input,none
3657,29,input,none
3658,98,input,none
3659,29,input,none
3660,58,input,none
3661,74,input,none
3662,92,input,none
3663,10,input,none
3664,61,input,none
3665,91,input,none
3666,2,input,none
3667,94,input,none
3668,59,input,none
3669,11,input,none
3670,33,input,none
3671,39,input,none
3672,96,input,none
3673,24,input,none
3674,3,input,none
3675,98,input,none
3676,81,input,none
3677,16,input,none
3678,52,input,none
3679,0,input,none
3680,66,input,none
3681,93,input,none
3682,65,input,none
3683,51,input,none
3684,82,input,none
3685,95,input,none
3686,74,input,none
3687,87,input,none
3688,88,input,none
3689,51,input,none
3690,65,input,none
3691,78,input,none
3692,93,input,none
3693,7,input,none
3694,80,input,none
3695,69,input,none
3696,9,input,none
3697,13,input,none
3698,52,input,none
3699,70,input,none
3700,0,input,none
3701,70,input,none
3702,22,input,none
3703,93,input,none
3704,60,input,none
3705,3,input,none
3706,19,input,none
3707,79,input,none
3708,5,input,none
3709,39,input,none
3710,73,input,none
3711,10,input,none
3712,69,input,none
3713,55,input,none
3714,94,input,none
3715,12,input,none
3716,87,input,none
3717,2,input,none
3718,98,input,none
3719,90,input,none
3720,98,input,none
3721,69,input,none
3722,99,input,none
3723,81,input,none
3724,60,input,none
3725,97,input,none
3726,77,input,none
3727,9,input,none
3728,82,input,none
3729,27,input,none
3730,36,input,none
3731,25,input,none
3732,75,input,none
3733,98,input,none
3734,9,input,none
3735,39,input,none
3736,79,input,none
3737,27,input,none
3738,34,input,none
3739,37,input,none
3740,69,input,none
3741,24,input,none
3742,94,input,none
3743,44,input,none
3744,39,input,none
3745,98,input,none
3746,25,input,none
3747,37,input,none
3748,60,input,none
3749,15,input,none
3750,49,input,none
3751,48,input,none
3752,67,input,none
3753,4,input,none
3754,97,input,none
3755,59,input,none
3756,21,input,none
3757,87,input,none
3758,36,input,none
3759,3,input,none
3760,59,input,none
3761,90,input,none
3762,3,input,none
3763,67,input,none
3764,71,input,none
3765,6,input,none
3766,11,input,none
3767,90,input,none
3768,65,input,none
3769,54,input,none
3770,9,input,none
3771,19,input,none
3772,66,input,none
3773,49,input,none
3774,2,input,none
3775,92,input,none
3776,49,input,none
3777,2,input,none
3778,48,input,none
3779,63,input,none
3780,69,input,none
3781,8,input,none
3782,2,input,none
3783,19,input,none
3784,50,input,none
3785,9,input,none
3786,92,input,none
3787,37,input,none
3788,6,input,none
3789,42,input,none
3790,6,input,none
3791,4,input,none
3792,25,input,none
3793,0,input,none
3794,0,input,none
3795,33,input,none
3796,42,input,none
3797,37,input,none
3798,35,input,none
3799,63,input,none
3800,67,input,none
3801,98,input,none
3802,42,input,none
3803,92,input,none
3804,61,input,none
3805,69,input,none
3806,35,input,none
3807,37,input,none
3808,11,input,none
3809,13,input,none
3810,41,input,none
3811,97,input,none
3812,31,input,none
3813,29,input,none
3814,42,input,none
3815,72,input,none
3816,13,input,none
3817,96,input,none
3818,30,input,none
3819,25,input,none
3820,56,input,none
3821,33,input,none
3822,98,input,none
3823,7,input,none
3824,36,input,none
3825,6,input,none
3826,89,input,none
3827,66,input,none
3828,16,input,none
3829,88,input,none
3830,68,input,none
3831,13,input,none
3832,62,input,none
3833,3,input,none
3834,75,input,none
3835,90,input,none
3836,30,input,none
3837,58,input,none
3838,5,input,none
3839,92,input,none
3840,10,input,none
3841,96,input,none
3842,87,input,none
3843,73,input,none
3844,19,input,none
3845,40,input,none
3846,79,input,none
3847,8,input,none
3848,41,input,none
3849,14,input,none
3850,39,input,none
3851,19,input,none
3852,98,input,none
3853,38,input,none
3854,19,input,none
3855,7,input,none
3856,65,input,none
3857,69,input,none
3858,90,input,none
3859,79,input,none
3860,49,input,none
3861,30,input,none
3862,5,input,none
3863,29,input,none
3864,3,input,none
3865,0,input,none
3866,90,input,none
3867,31,input,none
3868,23,input,none
3869,26,input,none
3870,99,input,none
3871,30,input,none
3872,66,input,none
3873,12,input,none
3874,42,input,none
3875,13,input,none
3876,55,input,none
3877,5,input,none
3878,22,input,none
3879,3,input,none
3880,46,input,none
3881,26,input,none
3882,45,input,none
3883,80,input,none
3884,0,input,none
3885,0,input,none
3886,48,input,none
3887,79,input,none
3888,29,input,none
3889,4,input,none
3890,0,input,none
3891,49,input,none
3892,4,input,none
3893,24,input,none
3894,44,input,none
3895,63,input,none
3896,73,input,none
3897,49,input,none
3898,7,input,none
3899,96,input,none
3900,80,input,none
3901,79,input,none
3902,68,input,none
3903,28,input,none
3904,79,input,none
3905,99,input,none
3906,14,input,none
3907,46,input,none
3908,92,input,none
3909,80,input,none
3910,52,input,none
3911,65,input,none
3912,1,input,none
3913,52,input,none
3914,8,input,none
3915,3,input,none
3916,9,input,none
3917,55,input,none
3918,29,input,none
3919,80,input,none
3920,59,input,none
3921,1,input,none
3922,4,input,none
3923,99,input,none
3924,57,input,none
3925,20,input,none
3926,99,input,none
3927,77,input,none
3928,54,input,none
3929,76,input,none
3930,8,input,none
3931,42,input,none
3932,28,input,none
3933,71,input,none
3934,63,input,none
3935,94,input,none
3936,38,input,none
3937,30,input,none
3938,52,input,none
3939,25,input,none
3940,61,input,none
3941,56,input,none
3942,49,input,none
3943,80,input,none
3944,5,input,none
3945,86,input,none
3946,47,input,none
3947,99,input,none
3948,9,input,none
3949,2,input,none
3950,88,input,none
3951,84,input,none
3952,39,input,none
3953,99,input,none
3954,45,input,none
3955,38,input,none
3956,99,input,none
3957,27,input,none
3958,79,input,none
3959,20,input,none
3960,35,input,none
3961,9,input,none
3962,99,input,none
3963,96,input,none
3964,1,input,none
3965,46,input,none
3966,88,input,none
3967,0,input,none
3968,63,input,none
3969,99,input,none
3970,9,input,none
3971,90,input,none
3972,42,input,none
3973,7,input,none
3974,73,input,none
3975,91,input,none
3976,93,input,none
3977,39,input,none
3978,39,input,none
3979,97,input,none
3980,77,input,none
3981,92,input,none
3982,93,input,none
3983,0,input,none
3984,19,input,none
3985,5,input,none
3986,68,input,none
3987,77,input,none
3988,59,input,none
3989,2,input,none
3990,79,input,none
3991,0,input,none
3992,3,input,none
3993,55,input,none
3994,98,input,none
3995,20,input,none
3996,97,input,none
3997,45,input,none
3998,99,input,none
3999,42,input,none
4000,77,input,none
4001,1,input,none
4002,45,input,none
4003,53,input,none
4004,55,input,none
4005,99,input,none
4006,59,input,none
4007,66,input,none
4008,50,input,none
4009,90,input,none
4010,39,input,none
4011,39,input,none
4012,5,input,none
4013,20,input,none
4014,5,input,none
4015,2,input,none
4016,30,input,none
4017,57,input,none
4018,96,input,none
4019,39,input,none
4020,62,input,none
4021,59,input,none
4022,69,input,none
4023,55,input,none
4024,60,input,none
4025,89,input,none
4026,79,input,none
4027,13,input,none
4028,15,input,none
4029,60,input,none
4030,86,input,none
4031,49,input,none
4032,0,input,none
4033,37,input,none
4034,95,input,none
4035,13,input,none
4036,97,input,none
4037,46,input,none
4038,90,input,none
4039,9,input,none
4040,1,input,none
4041,10,input,none
4042,0,input,none
4043,54,input,none
4044,57,input,none
4045,0,input,none
4046,6,input,none
4047,99,input,none
4048,48,input,none
4049,20,input,none
4050,1,input,none
4051,20,input,none
4052,79,input,none
4053,54,input,none
4054,12,input,none
4055,53,input,none
4056,45,input,none
4057,37,input,none
4058,96,input,none
4059,57,input,none
4060,13,input,none
4061,7,input,none
4062,52,input,none
4063,80,input,none
4064,9,input,none
4065,30,input,none
4066,52,input,none
4067,58,input,none
4068,55,input,none
4069,88,input,none
4070,97,input,none
4071,52,input,none
4072,0,input,none
4073,5,input,none
4074,43,input,none
4075,26,input,none
4076,28,input,none
4077,84,input,none
4078,92,input,none
4079,92,input,none
4080,64,input,none
4081,30,input,none
4082,80,input,none
4083,33,input,none
4084,60,input,none
4085,39,input,none
4086,35,input,none
4087,3,input,none
4088,74,input,none
4089,38,input,none
4090,2,input,none
4091,49,input,none
4092,30,input,none
4093,31,input,none
4094,16,input,none
4095,1,input,none
4096,11,input,none
4097,13,input,none
4098,79,input,none
4099,7,input,none
4100,52,input,none
4101,55,input,none
4102,79,input,none
4103,18,input,none
4104,30,input,none
4105,90,input,none
4106,59,input,none
4107,16,input,none
4108,71,input,none
4109,2,input,none
4110,8,input,none
4111,9,input,none
4112,56,input,none
4113,31,input,none
4114,23,input,none
4115,79,input,none
4116,55,input,none
4117,35,input,none
4118,25,input,none
4119,62,input,none
4120,30,input,none
4121,59,input,none
4122,69,input,none
4123,60,input,none
4124,2,input,none
4125,48,input,none
4126,96,input,none
4127,85,input,none
4128,13,input,none
4129,3,input,none
4130,22,input,none
4131,69,input,none
4132,66,input,none
4133,53,input,none
4134,94,input,none
4135,93,input,none
4136,53,input,none
4137,99,input,none
4138,27,input,none
4139,18,input,none
4140,1,input,none
4141,91,input,none
4142,39,input,none
4143,70,input,none
4144,94,input,none
4145,55,input,none
4146,67,input,none
4147,48,input,none
4148,2,input,none
4149,0,input,none
4150,11,input,none
4151,33,input,none
4152,9,input,none
4153,97,input,none
4154,3,input,none
4155,89,input,none
4156,99,input,none
4157,60,input,none
4158,8,input,none
4159,19,input,none
4160,69,input,none
4161,7,input,none
4162,93,input,none
4163,67,input,none
4164,29,input,none
4165,9,input,none
4166,90,input,none
4167,2,input,none
4168,7,input,none
4169,10,input,none
4170,35,input,none
4171,2,input,none
4172,98,input,none
4173,20,input,none
4174,89,input,none
4175,45,input,none
4176,20,input,none
4177,81,input,none
4178,99,input,none
4179,29,input,none
4180,19,input,none
4181,44,input,none
4182,79,input,none
4183,30,input,none
4184,53,input,none
4185,20,input,none
4186,2,input,none
4187,79,input,none
4188,96,input,none
4189,81,input,none
4190,26,input,none
4191,37,input,none
4192,20,input,none
4193,42,input,none
4194,19,input,none
4195,99,input,none
4196,91,input,none
4197,30,input,none
4198,68,input,none
4199,23,input,none
4200,73,input,none
4201,88,input,none
4202,7,input,none
4203,25,input,none
4204,28,input,none
4205,70,input,none
4206,85,input,none
4207,94,input,none
4208,55,input,none
4209,92,input,none
4210,92,input,none
4211,34,input,none
4212,9,input,none
4213,89,input,none
4214,39,input,none
4215,20,input,none
4216,39,input,none
4217,64,input,none
4218,81,input,none
4219,33,input,none
4220,6,input,none
4221,99,input,none
4222,87,input,none
4223,20,input,none
4224,24,input,none
4225,46,input,none
4226,52,input,none
4227,29,input,none
4228,30,input,none
4229,72,input,none
4230,99,input,none
4231,6,input,none
4232,4,input,none
4233,12,input,none
4234,4,input,none
4235,35,input,none
4236,60,input,none
4237,60,input,none
4238,29,input,none
4239,60,input,none
4240,0,input,none
4241,71,input,none
4242,43,input,none
4243,80,input,none
4244,19,input,none
4245,20,input,none
4246,46,input,none
4247,1,input,none
4248,37,input,none
4249,55,input,none
4250,46,input,none
4251,93,input,none
4252,4,input,none
4253,73,input,none
4254,82,input,none
4255,96,input,none
4256,6,input,none
4257,98,input,none
4258,7,input,none
4259,79,input,none
4260,13,input,none
4261,42,input,none
4262,79,input,none
4263,7,input,none
4264,63,input,none
4265,40,input,none
4266,4,input,none
4267,13,input,none
4268,2,input,none
4269,34,input,none
4270,77,input,none
4271,43,input,none
4272,68,input,none
4273,45,input,none
4274,19,input,none
4275,5,input,none
4276,79,input,none
4277,61,input,none
4278,1,input,none
4279,39,input,none
4280,29,input,none
4281,42,input,none
4282,39,input,none
4283,94,input,none
4284,75,input,none
4285,46,input,none
4286,43,input,none
4287,57,input,none
4288,29,input,none
4289,7,input,none
4290,50,input,none
4291,4,input,none
4292,65,input,none
4293,94,input,none
4294,44,input,none
4295,30,input,none
4296,84,input,none
4297,27,input,none
4298,58,input,none
4299,40,input,none
4300,90,input,none
4301,28,input,none
4302,94,input,none
4303,16,input,none
4304,16,input,none
4305,95,input,none
4306,9,input,none
4307,97,input,none
4308,13,input,none
4309,42,input,none
4310,25,input,none
4311,93,input,none
4312,37,input,none
4313,51,input,none
4314,83,input,none
4315,31,input,none
4316,17,input,none
4317,40,input,none
4318,55,input,none
4319,27,input,none
4320,74,input,none
4321,0,input,none
4322,37,input,none
4323,93,input,none
4324,18,input,none
4325,50,input,none
4326,55,input,none
4327,58,input,none
4328,5,input,none
4329,1,input,none
4330,0,input,none
4331,98,input,none
4332,2,input,none
4333,63,input,none
4334,44,input,none
4335,11,input,none
4336,96,input,none
4337,17,input,none
4338,9,input,none
4339,60,input,none
4340,59,input,none
4341,99,input,none
4342,29,input,none
4343,80,input,none
4344,7,input,none
4345,90,input,none
4346,95,input,none
4347,43,input,none
4348,0,input,none
4349,80,input,none
4350,30,input,none
4351,35,input,none
4352,90,input,none
4353,4,input,none
4354,94,input,none
4355,85,input,none
4356,56,input,none
4357,18,input,none
4358,97,input,none
4359,4,input,none
4360,29,input,none
4361,9,input,none
4362,80,input,none
4363,98,input,none
4364,20,input,none
4365,92,input,none
4366,37,input,none
4367,52,input,none
4368,0,input,none
4369,92,input,none
4370,23,input,none
4371,91,input,none
4372,67,input,none
4373,91,input,none
4374,19,input,none
4375,2,input,none
4376,59,input,none
4377,59,input,none
4378,62,input,none
4379,30,input,none
4380,84,input,none
4381,9,input,none
4382,4,input,none
4383,56,input,none
4384,77,input,none
4385,30,input,none
4386,5,input,none
4387,98,input,none
4388,59,input,none
4389,2,input,none
4390,70,input,none
4391,41,input,none
4392,48,input,none
4393,24,input,none
4394,2,input,none
4395,42,input,none
4396,60,input,none
4397,4,input,none
4398,15,input,none
4399,86,input,none
4400,53,input,none
4401,3,input,none
4402,22,input,none
4403,26,input,none
4404,0,input,none
4405,32,input,none
4406,79,input,none
4407,66,input,none
4408,25,input,none
4409,39,input,none
4410,40,input,none
4411,56,input,none
4412,99,input,none
4413,98,input,none
4414,19,input,none
4415,90,input,none
4416,87,input,none
4417,73,input,none
4418,0,input,none
4419,60,input,none
4420,20,input,none
4421,9,input,none
4422,97,input,none
4423,18,input,none
4424,40,input,none
4425,31,input,none
4426,69,input,none
4427,3,input,none
4428,5,input,none
4429,79,input,none
4430,46,input,none
4431,67,input,none
4432,35,input,none
4433,27,input,none
4434,99,input,none
4435,94,input,none
4436,8,input,none
4437,69,input,none
4438,74,input,none
4439,35,input,none
4440,99,input,none
4441,74,input,none
4442,30,input,none
4443,3,input,none
4444,83,input,none
4445,9,input,none
4446,87,input,none
4447,99,input,none
4448,93,input,none
4449,82,input,none
4450,43,input,none
4451,93,input,none
4452,49,input,none
4453,48,input,none
4454,9,input,none
4455,25,input,none
4456,72,input,none
4457,75,input,none
4458,19,input,none
4459,29,input,none
4460,70,input,none
4461,20,input,none
4462,77,input,none
4463,79,input,none
4464,60,input,none
4465,22,input,none
4466,21,input,none
4467,30,input,none
4468,32,input,none
4469,7,input,none
4470,61,input,none
4471,3,input,none
4472,83,input,none
4473,58,input,none
4474,39,input,none
4475,42,input,none
4476,53,input,none
4477,96,input,none
4478,91,input,none
4479,70,input,none
4480,20,input,none
4481,91,input,none
4482,29,input,none
4483,10,input,none
4484,85,input,none
4485,9,input,none
4486,39,input,none
4487,6,input,none
4488,19,input,none
4489,58,input,none
4490,5,input,none
4491,85,input,none
4492,58,input,none
4493,29,input,none
4494,66,input,none
4495,32,input,none
4496,16,input,none
4497,85,input,none
4498,20,input,none
4499,63,input,none
4500,98,input,none
4501,29,input,none
4502,52,input,none
4503,5,input,none
4504,67,input,none
4505,4,input,none
4506,47,input,none
4507,21,input,none
4508,92,input,none
4509,64,input,none
4510,36,input,none
4511,57,input,none
4512,99,input,none
4513,40,input,none
4514,1,input,none
4515,71,input,none
4516,46,input,none
4517,23,input,none
4518,65,input,none
4519,97,input,none
4520,65,input,none
4521,80,input,none
4522,9,input,none
4523,34,input,none
4524,71,input,none
4525,46,input,none
4526,79,input,none
4527,66,input,none
4528,90,input,none
4529,69,input,none
4530,80,input,none
4531,59,input,none
4532,14,input,none
4533,20,input,none
4534,95,input,none
4535,13,input,none
4536,46,input,none
4537,53,input,none
4538,0,input,none
4539,63,input,none
4540,1,input,none
4541,70,input,none
4542,22,input,none
4543,15,input,none
4544,65,input,none
4545,88,input,none
4546,69,input,none
4547,92,input,none
4548,79,input,none
4549,30,input,none
4550,90,input,none
4551,9,input,none
4552,99,input,none
4553,69,input,none
4554,3,input,none
4555,59,input,none
4556,99,input,none
4557,0,input,none
4558,19,input,none
4559,77,input,none
4560,48,input,none
4561,91,input,none
4562,20,input,none
4563,48,input,none
4564,67,input,none
4565,62,input,none
4566,29,input,none
4567,14,input,none
4568,54,input,none
4569,55,input,none
4570,93,input,none
4571,79,input,none
4572,55,input,none
4573,0,input,none
4574,6,input,none
4575,68,input,none
4576,91,input,none
4577,3,input,none
4578,58,input,none
4579,99,input,none
4580,40,input,none
4581,4,input,none
4582,29,input,none
4583,56,input,none
4584,40,input,none
4585,9,input,none
4586,34,input,none
4587,28,input,none
4588,54,input,none
4589,60,input,none
4590,91,input,none
4591,98,input,none
4592,72,input,none
4593,90,input,none
4594,88,input,none
4595,53,input,none
4596,79,input,none
4597,5,input,none
4598,39,input,none
4599,11,input,none
4600,74,input,none
4601,7,input,none
4602,31,input,none
4603,26,input,none
4604,24,input,none
4605,26,input,none
4606,94,input,none
4607,14,input,none
4608,80,input,none
4609,65,input,none
4610,80,input,none
4611,9,input,none
4612,96,input,none
4613,46,input,none
4614,60,input,none
4615,41,input,none
4616,90,input,none
4617,61,input,none
4618,81,input,none
4619,91,input,none
4620,63,input,none
4621,91,input,none
4622,80,input,none
4623,68,input,none
4624,63,input,none
4625,0,input,none
4626,0,input,none
4627,8,input,none
4628,85,input,none
4629,4,input,none
4630,59,input,none
4631,53,input,none
4632,18,input,none
4633,20,input,none
4634,56,input,none
4635,4,input,none
4636,67,input,none
4637,2,input,none
4638,66,input,none
4639,62,input,none
4640,99,input,none
4641,75,input,none
4642,9,input,none
4643,31,input,none
4644,40,input,none
4645,70,input,none
4646,89,input,none
4647,6,input,none
4648,66,input,none
4649,43,input,none
4650,24,input,none
4651,29,input,none
4652,82,input,none
4653,90,input,none
4654,98,input,none
4655,91,input,none
4656,6,input,none
4657,99,input,none
4658,99,input,none
